#,tweet,sector,Pricing,Appointments,Medical Staff,Customer Service,Emergency Services
7584,@alehaidib والد رحمه الله كان خط من طبيب  في مستشفى التخصصي الرياض  ولا كانه صار شي حسبي الله ونعم الوكيل,public,3,3,0,3,3
7585,@E1_DESH مستشفى العيون التخصصي بالظهران يلقي باللوم على @Mobily لعدم وصول رسالة اعادة جدولة موعدها ودكتور اسامة يرفض استقبال والدتي والدواء غير متوفر بصيدلية المستشفى @SaudiMOH اذا فقدت والدتي بصرها من الجلوكوما من المسؤول ؟ #حقوق_المريض,public,3,3,0,0,3
7586,@tfrabiah @SaudiMOH نبي حل في مستشفى التخصصي بتبوك اما ان يكون مستشفى يعتني ب المريض اما مستشفى يكون تحت حكم الواسطه 👀,public,3,3,3,0,3
7587,@Alharbi99Dr @AlkhalifahDr لى كم سنه والله وفي مستشفى التخصصى بالرياض دائما اقلهم يقلون عادي ولا حتى يتم الفحص ودكتور الرحيلي كان يقولى اشربي مويه بدون مايفحص والله عكس تخصصى جده يخافون على المريض ويفحصونه انا الحين كذا لي 4سنوات وكل مالها الحاله في ازدياد ومافيه. كتور فادنى في التخصصى الرياض,public,3,3,0,3,3
7588,@baderalmosaieed للاسف في بس قلة لا تذكر وموقف حصل لي شخصيا كنت اتعالج عند أحد الاطباء السعوديين في مستشفى التخصصي بجدة وكان الطبيب لديه عيادة خاصة في أحد المراكز وطلب ان اذهب اليه في عيادته ورفضت  وسالته عن السبب لم يرد عليه هذا قبل سنوات,public,3,3,0,3,3
7589,@KFSHRC_J لماذا المريص يتكبد عنا حتى يصل مستشفى التخصصي بحده ولديه موعد ف التطبيق ويتفاجاء بان المواعيد ملغيه ولم  يرسل له رساله نصيه تفيد بالغاء المواعيدللاسف الشديد هناك اهمال ف حق المرضاء من ادارة المستشفى بعدم ارسال رسائل اومتابعه ف تطبيقهم الذي وضع وهو لايسمن ولايغني من جوع,public,3,0,3,0,3
7590,"@allahim مستشفى بريدة التخصصي لا جديد ف الاخطاء و الفشل فيه اكبر من المتوقع ، لقد توفيت جدتي ( لطيفة اليوسف ) رحمها الله قبل اكثر من ١٠ سنوات بسببهم و لقد حدث الكثير من القصص الطبيه المخزية الفاشلة بسببهم فلا جديد من سعادتهم ، كان الله بعون الوالده والله يشفيها ويقومها لكم بالسلامة",public,3,3,0,0,3
7591,"@shaqrahospital مانبي توصيات منكم ومستشفاكم ماخدم المرضى والموظفين الاداريين في الاستقبال ينافخون واغلب الموظفين عندكم ماخذين مقلب انه يشتغلون في التخصصي تشوفهم كبر ومافيه اي مرونه ، حتى التعقيم في الطوارئ سيئ او شبه معدوم ، رح شف مستشفى حريملا والمجمعة تشوف الاحترام والتعقيم",public,3,3,3,0,0
7592,@alshamsi2000 والله يادكتور مستشفى التخصصي بالرياض الدكتور أخبر امي برجوع الورم ولم تجدي عمليتها وأنها لن تنجو بدون مراعاة لمشاعرها رغم اننا نخبي عليها وكانت لا تشكو الا الم المرض بعد ماخبرها الدكتور أصابها اكتئاب حاد لدرجة توقفت عن الكلام لشهرين إلى أن ماتت حسبي الله وكفى,public,3,3,0,3,3
7593,@SaudiMOH امي عندها كورونا في مستشفى التخصصي بمدينة تبوك وجوالها مقفل وكل مانكلم المستشفى يقولون طيب بنشحن جوالها ومايسوون شي والخدمه سيئة,public,3,3,3,0,3
7594,مستشفي حايل العام لايوجد احد يعرف  يضرب أبرع خاصه في الكلستور وهي ع شكل قلم تصرف من التخصصي بالرياض وافد رئيس الممرضات أنه لايوجد احديعرف يضرب هاذي البره وهذا يعتبر فشل وليس غريب ع مستشفيات حايل,public,3,3,0,3,3
7595,"@KFSHRC_HE مستشفى التخصصي الأفاضل بعد التحيه، تم التواصل معكم من رمضان بطلب اعاده صرف الادويه للوالد ، وتمت افادتكم بكامل بياناته على الخاص ،  ووصلت ناقصه جدا، نقص الادويه ادى لتعبه ارجو ايجاد موعد فوري لمراجعه طبيه حيث أن الاتصالات الهاتفيه لامجيب عليها.",public,3,3,3,0,3
7596,@KSA0096655 @AJELNEWS24 @IssaAlghaith غلطة عمري يوم سألني المسعف وين تختارين اخترت التخصصي نظرا لبعد مستشفى القوات المسلحه شوي عن بيتي وطبعا فرق السما فالتعامل حتى التعقيم والمواعيد,public,3,0,3,0,3
7597,@tfrabiah إنت شوف الكارثة اللي سببها أحد كوادركم في مستشفى طب الأسنان التخصصي بتبوك وبعدها راهن على وعي الشعب,public,3,3,0,3,3
7598,@SaudiMOH @makkahregion #مالنا_الا_ابونا_تكفون #مستشفى_النور_التخصصي منوم في مستشفى النور بمكة المكرمة لإجراء عملية بالعمود الفقري واليوم الثالث بدون مكيف ودرجه حرارة الغرفة لايحتملها الحيوان أرجو من المسؤولين التعامل معنا بالانسانية منوم في قسم الحروق غرفة رقم ٩ والاسم أحمد حسين,public,3,3,3,0,3
7599,"#مستشفى_العيون التخصصي بالظهران 🤦🏻‍♂️ اهنيكم على سرعة الرد ، والمصيبه متعب حالي ومعطيهم جميع معلوماتي وفي نهاية الامر وبعد شهرين و 21 يوم يردون علي ويقولون  ( وعليكم السلام ورحمة الله وبركاته ) الله يقوي ايمانكم   @SaudiMOH937  https://t.co/I8Pi9GzuRC",public,3,3,3,0,3
7600,@KFSHRC ياريت تردو قسماً بالله محد يرد تقعد نص ساعة على الهاتف في الاخر يتم اغلاق الخط العلاج قالو مايترسل بالبريد الدوائي لازم اجي من مكة عشان استلمه بعدين قالو راح يرسلوه على مستشفى قريبة من المنطقة اللي انا فيها قتلهم ارسلوه على التخصصي بجده وحتى الان بدون اي رد,public,3,3,3,0,3
7601,@SaudiMOH لي 12 يوم رفعت بلاغ على 937  سبب رفع البلاغ نقص أدوية من صيدلية مستشفى النور التخصصي 12 يوم بدون علاج ما أقول إلا حسبي الله و نعم الوكيل ... رقمي للتواصل : 0554290204 و بلاغاتي موجودة عند 937.,public,3,3,3,0,3
7602,@tfrabiah سوال لوزير الصحه والدي زارع كليه في مستشفى فيصل التخصصي صارله عشر سنوات بعد العشر توقفت واحتاج لغسيل كلي من اسبوع ولكن مديري حده الكلى طرده وقال روح دورلك مكان ثاني وخذ ملفك وهو رجال كبير باالسن من المسئول اين يذهب وماسبب اعطائه قولهم خذ ملفك ارجو الافاده لهاذى الحد التلاعب,public,3,3,3,0,3
7603,مستشفى التخصصي القصيم افشل مستشفى شفته اقسم بالله @SaudiMOH,public,3,3,3,3,3
7604,@SaudiMOH البلا فيكم يا وزارة الصحة الدولة صرفت وما زالت تصرف على صحة جيزان المليارات والله اعلم فين تودوها  سيدي ولي العهد الأمين محمد بن سلمان نرفع إليك الظلم الحاصل علينا من وزارة الصحة مستشفى جيزان إلى الآن ما جهز مستشفى النساء والولادة المستشفى التخصصي صورة لمعالي رئيس هيئة الفساد,public,3,3,3,0,3
7605,"دعواتكم لـ ابو محمد القصيمي ان الله يشفيه ويقومه بالسلامة .. يعاني في مستشفى التخصصي بالقصيم، ويشتكي من أهمال المستشفى لحالته الصعبة جدًا ..  اللي بيّده شيء لا يقصر @tfrabiah  https://t.co/9cDzydPtyC",public,3,3,0,0,3
7606,"@Fza3_ @Salehjoraibi @SaudiMOH @spokesman_moh @tfrabiah @qassimhealth #استطراد  مشاكل الصحة لازالت متصلة من عهد الحجيلان الى عهد (توفيق الربيعة). فقط زيارة بسيطة الى مستشفى ولادة بريدة او مستشفى التخصصي في بريدة، تجد الاهمال ""الصحي"" والاداري، لا مبالاة ولا اهتمام ولا عناية بالمرضى.  (صالح) لازال شعبنا يبحث عن العلاج عن الامراض العادية خارج بلدنا.",public,3,3,0,0,3
7607,@SaudiMOH السلام عليكم..عندنا طفله منومه في مستشفى الأطفال بالطائف في العناية المركزة ونرغب في تحويلها للمستشفى التخصصي بجده والاستشاري رافض يعطي تقرير عن الحاله مع ان المستشفى التخصصي طلب التقرير للتنسيق مع مستشفى   الأطفال بالطائف لأن الطفله كانت في التخصصي قبل ٣ ايام,public,3,3,0,0,3
7608,"@_26108612 @hfrmoh @alsafi0 @tfrabiah @SaudiMOH937 @SaudiMOH نفس المشكله هذي واجهتني البارح في مستشفى التخصصي ببريده ،",public,3,3,3,0,3
7609,"#منصور_يحتاج_علاج @SaudiMOH @fayez_malki  اسمه منصور ، في مستشفى عسير المركزي   اجرى  عمليه في يده أدت الى تدهور حالتة الصحيه ، مشاكل في الرئة والكبد والكلى والقلب و الظهر ولم يتم استقبال حالته في مستشفى التخصصي تكفون ادعمو تاق منصور طلبتكم نحتاج نقله للرياض عاجلاً",public,3,3,0,0,3
